-0.520480, 6.235618, -0.350225, -0.286452
-0.363321, -0.404321, 4.809806, -0.260259
4.809806, -0.260259, 4.783613, -0.260259
4.783613, -0.260259, 4.783613, 0.289795
4.774946, 0.271371, 6.267845, 0.300992
6.267845, 0.300992, 6.273770, -0.214414
6.273770, -0.214414, 7.470459, -0.190717
7.470459, -0.190717, 7.476383, -0.563942
7.476383, -0.563942, 9.460991, -0.558017
10.123503, -0.418823, 9.910213, 7.259611
9.910213, 7.259611, 8.888667, 7.237160
7.665057, 7.203483, 5.711771, 7.147354
5.105579, 7.124902, 4.173839, 7.113676
