-5.9803,6.2400,11.2268,6.4872
2.1420,-1.6056,2.1469,-1.9306
2.1269,-2.8893,2.1735,-4.8681
11.3618,6.5901,11.0931,23.8909
30.4388,46.7696,35.0602,42.9781
12.2740,-16.6742,5.6508,-16.6431
5.6508,-16.6431,5.6508,-16.9851
5.6508,-16.9851,4.1893,-17.0473
4.1893,-17.0473,4.1582,-16.7053
4.1582,-16.7053,-8.0620,-16.8918
-8.0620,-16.8918,-8.0931,-14.3110
-0.2572,-5.4490,-0.2261,-8.9316
-1.1590,-9.1181,-2.9314,-9.7089
-2.9314,-9.7089,-2.9625,-10.0821
-2.9625,-10.1132,-3.0869,-10.2064
-3.0869,-10.2064,-3.0869,-11.1393
-3.0869,-11.1393,-2.9003,-11.2015
-2.9003,-11.2015,-2.9003,-11.4191
-2.9003,-11.4191,-1.7809,-11.4502
11.2359,-3.7583,11.6694,-3.7501
11.6694,-3.7501,11.6775,-6.4733
11.6775,-6.4733,11.2932,-6.4733
30.9284,-3.4949,49.7245,-3.3128
49.9067,-3.3492,49.9067,-7.6476
51.6187,-7.9754,51.5459,-14.2408
49.9795,-14.3500,49.9795,-19.4133
31.1987,10.5993,30.9728,-3.4633
31.1987,10.5429,35.5474,10.4864
2.1465,-1.9476,2.1549,-1.6166
2.1549,-1.6166,-0.5868,-0.8272
-0.5868,-0.8272,-0.5953,-0.3348
-0.5955,-0.3428,-0.7310,-0.3378
-0.6201,1.0147,-5.8217,0.9246
-5.8217,0.9246,-5.8217,5.5132
-0.7316,-0.3404,-0.7451,0.8360
-0.7451,0.8360,-0.5631,0.8326
-0.5631,0.8326,-0.5665,1.0315
